Guardians of the Galaxy,1,Directed by: James Gunn,"Written by: James Gunn"","" Nicole Perlman",Based on: Guardians of the Galaxyby Dan AbnettAndy Lanning,Produced by: Kevin Feige,"Starring: Chris Pratt"","" Zoe Saldaña"","" Dave Bautista"","" Vin Diesel"","" Bradley Cooper"","" Lee Pace"","" Michael Rooker"","" Karen Gillan"","" Djimon Hounsou"","" John C. Reilly"","" Glenn Close"","" Benicio del Toro",Cinematography: Ben Davis,"Edited by: Fred Raskin"","" Craig Wood"","" Hughes Winborne",Music by: Tyler Bates,Productioncompany: Productioncompany,Distributed by: Walt Disney StudiosMotion Pictures,Release dates: Release dates,Running time: Running time,Country: United States,Language: English,"Budget: $232.3 million (gross)[2]"","" $195.9 million (net)[2]",Box office: $773.3 million[3]
The Hunger Games,1,Directed by: Gary Ross,"Screenplay by: Gary Ross"","" Suzanne Collins"","" Billy Ray",Based on: The Hunger Gamesby Suzanne Collins,"Produced by: Nina Jacobson"","" Jon Kilik","Starring: Jennifer Lawrence"","" Josh Hutcherson"","" Liam Hemsworth"","" Woody Harrelson"","" Elizabeth Banks"","" Lenny Kravitz"","" Stanley Tucci"","" Donald Sutherland",Cinematography: Tom Stern,"Edited by: Stephen Mirrione"","" Juliette Welfling",Music by: James Newton Howard,Productioncompanies: Productioncompanies,Distributed by: Lionsgate,Release dates: Release dates,Running time: Running time,Country: United States,Language: English,Budget: $78 million[4],Box office: $694.4 million[5],"Released: March 26, 2012",Genre: Genre,Label: Label,Producer: Producer
The Hunger Games,2,Jennifer Lawrence,Katniss Everdeen,
The Hunger Games,3,Josh Hutcherson,Peeta Mellark,
The Hunger Games,4,Liam Hemsworth,Gale Hawthorne,
The Hunger Games,5,Woody Harrelson,Haymitch Abernathy,
The Hunger Games,6,Elizabeth Banks,Effie Trinket,
The Hunger Games,7,Lenny Kravitz,Cinna,
The Hunger Games,8,Stanley Tucci,Caesar Flickerman,
The Hunger Games,9,Donald Sutherland,President Coriolanus Snow,
The Hunger Games,10,Wes Bentley,Seneca Crane,
The Hunger Games,11,Toby Jones,Claudius Templesmith,
The Hunger Games,12,Alexander Ludwig,Cato,
The Hunger Games,13,Isabelle Fuhrman,Clove,
The Hunger Games,14,Amandla Stenberg,Rue,
The Hunger Games,15,Jacqueline Emerson,Foxface,
The Hunger Games,16,Jack Quaid,Marvel,
The Hunger Games,17,Leven Rambin,Glimmer,
The Hunger Games,18,Dayo Okeniyi,Thresh,
The Hunger Games,19,Willow Shields,Primrose Everdeen,
The Hunger Games,20,Paula Malcomson,Mrs. Everdeen,
The Lion King,404 ERROR
Avenger,404 ERROR
Pirates of the Caribbean,404 ERROR
The Incredibles,404 ERROR
Friends,1,Genre: Sitcom,"Created by: David Crane"","" Marta Kauffman","Starring: Jennifer Aniston"","" Courteney Cox"","" Lisa Kudrow"","" Matt LeBlanc"","" Matthew Perry"","" David Schwimmer","Theme music composer: Michael Skloff"","" Allee Willis","Opening theme: ""I'll Be There for You""by The Rembrandts",Country of origin: United States,Original language: English,No. of seasons: No.,No. of episodes: No.,"Executive producers: David Crane"","" Marta Kauffman"","" Kevin S. Bright"","" Michael Borkow (season 4)"","" Michael Curtis (season 5)"","" Adam Chase (seasons 5–6)"","" Greg Malins (seasons 5–7)"","" Wil Calhoun (season 7)"","" Scott Silveri (seasons 8–10)"","" Shana Goldberg-Meehan (seasons 8–10)"","" Andrew Reich (seasons 8–10)"","" Ted Cohen (seasons 8–10)","Production locations: Warner Bros. Studios, Burbank,"","" California",Camera setup: Multi-camera,Running time: 20–22 minutes (per episode)22–65 minutes (extended international TV & DVD episodes),"Production companies: Bright/Kauffman/Crane Productions"","" Warner Bros. Television",Distributor: Warner Bros. Television Distribution,Original network: NBC,Picture format: NTSC,Audio format: Dolby Surround,"Original release: September 22, 1994 (1994-09-22) –May 6, 2004 (2004-05-06)",Followed by: Joey (2004–06)Friends: The Reunion (2021)
Friends,2,Jennifer Aniston,Rachel Green,
Friends,3,Courteney Cox,Monica Geller,
Friends,4,Lisa Kudrow,Phoebe Buffay,
Friends,5,Matt LeBlanc,Joey Tribbiani,
Friends,6,Matthew Perry,Chandler Bing,
Friends,7,David Schwimmer,Ross Geller,
Friends,8,Jennifer Aniston,Rachel Green: A fashion enthusiast and Monica Geller's best friend from childhood. Rachel first moves in with Monica in season one after nearly marrying Barry Farber. Rachel and Ross Geller are later involved in an on-again," off-again relationship throughout the series. Rachel dates other men during the series, such as Italian neighbor, Paolo, in season one; Joshua Bergin, a client from Bloomingdale's, in season four; Tag Jones, her assistant, in season seven; and Joey Tribbiani, one of her close friends, in season ten. Rachel's first job is as a waitress at the coffee house Central Perk, but she later becomes an assistant buyer at Bloomingdale's in season three, and a buyer at Ralph Lauren in season five. Rachel and Ross have a daughter named Emma in ""The One Where Rachel Has a Baby, Part Two"" at the end of season eight. In the final episode of the series, Ross and Rachel confess their love for each other, and Rachel gives up a dream fashion job at Louis Vuitton in Paris to be with him. It is heavily implied in the spin-off series, Joey, that Rachel married Ross after the series finale."
Friends,9,Courteney Cox,"Monica Geller: The ""mother hen"" of the group and a chef"," known for her perfectionist, bossy, competitive, and obsessive-compulsive nature. Monica was overweight as a child. She works as a chef in various restaurants throughout the show. Monica's first serious relationship is with a long-time family friend Richard Burke, who is twenty-one years her senior. The two maintain a strong relationship for some time until Richard expresses that he does not want to have children. Monica and Chandler, one of her best friends, later start a relationship after spending a night with each other in London in the season four finale, leading to their marriage in season seven and the adoption of twins at the end of the series."
Friends,10,Lisa Kudrow,Phoebe Buffay: A masseuse and self-taught musician. As a child," Phoebe lived in upstate New York with her mother, until her mother committed suicide and Phoebe took to the streets. She writes and sings her own strange songs, accompanying herself on the guitar. She has an identical twin named Ursula, who shares few of Phoebe's traits. Phoebe has three serious relationships over the show's run: David, a scientist, in season one, with whom she breaks up when he moves to Minsk on a research grant; Gary, a police officer whose badge she finds, in season five; and an on-and-off relationship with Mike Hannigan in seasons nine and ten. In season nine, Phoebe and Mike break up due to his desire not to marry. David returns from Minsk, leading to the two getting back together, but she eventually rejects him for Mike when both of them propose to her. Phoebe and Mike marry in season ten."
Friends,11,Matt LeBlanc,Joey Tribbiani: A struggling actor and food lover who becomes famous for his role on soap opera Days of Our Lives as Dr. Drake Ramoray. Joey has many short-term girlfriends. Despite his womanizing," Joey is innocent, caring, and well-intentioned. Joey often uses the catchphrase pick-up line ""How you doin'?"" in his attempts to win over most of the women he meets. Joey rooms with his best friend Chandler for years, and later with Rachel. He falls in love with Rachel in season eight, but Rachel politely tells Joey that she does not share his feelings. They eventually date briefly in season ten, but after realizing it will not work due to their friendship and Rachel's complicated relationship with Ross, they return to being friends. At the end of the series, he is the only remaining single member of the group, and becomes the main protagonist of the sequel series Joey."
Friends,12,Matthew Perry,Chandler Bing: An executive in statistical analysis and data reconfiguration for a large," multinational corporation. Chandler hates this job, although it pays well. He attempts to quit during season one but is lured back with a new office and a pay raise. He eventually quits this job in season nine due to a transfer to Tulsa. He becomes a junior copywriter at an advertising agency later that season. Chandler has a peculiar family history being the son of an erotic novelist mother and a gay, cross-dressing Las Vegas star father. Chandler is known for his sarcastic sense of humor and bad luck in relationships. Chandler marries Monica, one of his best friends, in season seven, and they adopt twins at the end of the series. Before his relationship with Monica, Chandler dated Janice Hosenstein in season one and subsequently broke up with her many times."
Friends,13,David Schwimmer,"Ross Geller: Monica's ""geeky"" older brother"," a palaeontologist working at the Museum of Natural History, and later a tenured professor of palaeontology at New York University. Ross is involved in an on-again, off-again relationship with Rachel throughout the series. He has three failed marriages during the series: Carol Willick, a lesbian who is also the mother of his son, Ben Geller; Emily Waltham, who divorces him after he accidentally says Rachel's name instead of hers during their wedding vows; and Rachel, as the two drunkenly marry in Las Vegas. His divorces become a running joke within the series. Following a one-night stand, he and Rachel have a daughter, Emma, by the end of season eight. They finally confess that they are still in love with each other in the series finale. It is heavily implied in the spin-off series, Joey, that Ross married Rachel after the series finale."
Captain America,404 ERROR
Doctor Who,404 ERROR
Iron Man,1,Directed by: Jon Favreau,"Screenplay by: Mark FergusHawk Ostby"","" Art MarcumMatt Holloway",Based on: Iron Manby Stan LeeLarry LieberDon HeckJack Kirby,"Produced by: Avi Arad"","" Kevin Feige","Starring: Robert Downey Jr."","" Terrence Howard"","" Jeff Bridges"","" Gwyneth Paltrow"","" Leslie Bibb"","" Shaun Toub",Cinematography: Matthew Libatique,Edited by: Dan Lebental,Music by: Ramin Djawadi,Productioncompany: Productioncompany,Distributed by: Paramount Pictures[a],Release dates: Release dates,Running time: Running time,Country: United States,Language: English,Budget: $140 million[2],Box office: $585.8 million[2]
Iron Man,2,Robert Downey Jr.,Tony Stark / Iron Man: An industrialist," genius inventor, and consummate playboy, he is CEO of Stark Industries and chief weapons manufacturer for the U.S. military. Director Jon Favreau felt that Downey's past made him an appropriate choice for the part and that the actor could not only make Stark a ""likable asshole,"" but also portray an authentic emotional journey, once he had won over the audience. Favreau was also attracted to Downey because of his performance in Kiss Kiss Bang Bang. Downey frequently spoke with that film's director, Shane Black, about the script and dialogue in Iron Man. Downey had an office next to Favreau during pre-production, which allowed him greater involvement in the screenwriting process, especially when it came to adding humor to the film. Downey explained, ""What I usually hate about these  movies  when suddenly the guy that you were digging turns into Dudley Do-Right, and then you're supposed to buy into all his 'Let's go do some good!' That Eliot Ness-in-a-cape-type thing. What was really important to me was to not have him change so much that he's unrecognizable. When someone used to be a schmuck and they're not anymore, hopefully they still have a sense of humor."" To get into shape, Downey spent five days a week weight training and practiced martial arts, which he said benefited him because ""it's hard not to have a personality meltdown ... after about several hours in that suit. I'm calling up every therapeutic moment I can think of to just get through the day."""
